Nome: CURITIBA
Codigo Estacao: A807
Latitude: -25.448688
Longitude: -49.230602
Altitude: 922.91
Situacao: Operante
Data Inicial: 2019-12-01
Data Final: 2020-08-01
Periodicidade da Medicao: Horaria

Data Medicao;Hora Medicao;PRECIPITACAO TOTAL. HORARIO(mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO. HORARIA(mB);PRESSAO ATMOSFERICA REDUZIDA NIVEL DO MAR. AUT(mB);PRESSAO ATMOSFERICA MAX.NA HORA ANT. (AUT)(mB);PRESSAO ATMOSFERICA MIN. NA HORA ANT. (AUT)(mB);RADIACAO GLOBAL(W/m²);TEMPERATURA DA CPU DA ESTACAO(°C);TEMPERATURA DO AR - BULBO SECO. HORARIA(°C);TEMPERATURA DO PONTO DE ORVALHO(°C);TEMPERATURA MAXIMA NA HORA ANT. (AUT)(°C);TEMPERATURA MINIMA NA HORA ANT. (AUT)(°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT)(°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT)(°C);TENSAO DA BATERIA DA ESTACAO(V);UMIDADE REL. MAX. NA HORA ANT. (AUT)(%);UMIDADE REL. MIN. NA HORA ANT. (AUT)(%);UMIDADE RELATIVA DO AR. HORARIA(%);VENTO. DIRECAO HORARIA (gr)(° (gr));VENTO. RAJADA MAXIMA(m/s);VENTO. VELOCIDADE HORARIA(m/s);
2020-01-01;0700;0;906;1008.843734;906.3;906;-3.54;22;20.9;null;20.9;20.7;null;null;12.5;null;null;null;11;2.7;.2;
2020-01-01;0800;0;906.5;1009.326725;906.5;906;22.497;22;21.1;19.4;21.1;20.7;null;null;12.5;null;null;90;329;1.8;0;
2020-01-01;0900;0;906.7;1009.10893;906.7;906.5;304.391;22;22.3;18.2;22.4;21;19.1;18.1;12.7;90;77;77;30;3.7;.2;
2020-01-01;1000;0;907;1008.825009;907;906.7;693.084;24;24;18.5;24;22.3;18.6;18;13.1;78;71;71;300;3.3;1.6;
2020-01-01;1100;0;907.2;1008.57992;907.2;907;1379.381;25;25.3;18.4;25.5;23.7;18.6;17.9;13.3;71;64;65;304;4.9;2.5;
2020-01-01;1200;0;907.2;1007.482132;907.3;907.1;2416.086;28;28.4;18.2;28.4;25.3;19.2;17.3;13.8;66;54;54;294;7.2;3.3;
2020-01-01;1300;0;906.6;1006.328104;907.2;906.6;3598.866;30;29.8;17.4;30.5;28;18.4;16.6;14.1;54;44;47;259;7.7;4;
2020-01-01;1400;0;906;1005.592863;906.6;905.9;3656.755;32;30;14.8;31.8;29.1;17.7;14.8;13.8;48;38;40;249;7.7;3.8;
2020-01-01;1500;0;905.1;1004.421423;906;905.1;2881.895;32;30.5;15;32.2;27.8;17.8;14.5;14;49;37;39;243;10.9;4.4;
2020-01-01;1600;0;904.6;1004.108099;905.1;904.5;1912.715;33;29.8;15.3;32.1;29.8;16.3;13.9;13.6;41;34;41;240;8.7;4.1;
2020-01-01;1700;0;903.6;1002.963557;904.6;903.6;2272.368;33;29.9;14.2;31;28.6;15.9;13.6;13.8;46;35;38;233;9.5;4.5;
2020-01-01;1800;0;904;1004.173342;904;903.5;674.526;32;27.7;16.2;30.3;27.6;16.2;13.5;13.5;50;37;50;242;10.9;3.6;
2020-01-01;1900;0;903.4;1003.471814;904.1;903.3;587.756;30;27.8;16.9;28;26.4;18;16.3;13.4;60;50;52;288;7.1;2;
2020-01-01;2000;0;904.1;1004.95542;904.2;903.4;348.802;30;25.8;18.6;27.9;25.4;19;16.8;13;67;51;65;320;5.8;1.8;
2020-01-01;2100;0;905.3;1006.862099;905.4;904.1;135.937;28;24.2;18.5;26;24.2;18.9;17.5;12.7;71;61;71;145;7.3;1.5;
2020-01-01;2200;0;905.9;1008.14559;905.9;905.3;-1.657;26;22.5;17.7;24.2;22.3;19.3;17.6;12.7;80;71;75;134;5.9;0;
2020-01-01;2300;0;906.8;1009.037782;906.8;905.9;-3.532;25;22.8;18.8;22.8;22.4;19.1;17.8;12.7;80;75;78;124;2.2;.3;
2020-01-02;0000;.2;907.7;null;907.7;906.8;-3.54;24;21.4;null;22.9;21.4;null;null;12.7;null;null;null;164;4.7;1.7;
2020-01-02;0100;3.2;906.7;1009.808112;907.8;906.7;-3.181;23;20.4;null;21.4;20.1;null;null;12.6;null;null;null;122;4.7;.3;
2020-01-02;0200;.2;906;1009.139693;906.7;906;-3.457;22;20.1;null;20.4;20;null;null;12.6;null;null;null;274;1.9;.8;
2020-01-02;0300;1.2;905.7;1008.768465;906.3;905.7;-3.233;22;20.2;null;20.6;20;null;null;12.6;null;null;null;348;4.5;1.5;
2020-01-02;0400;.2;904.9;1007.803419;905.7;904.9;-3.328;22;20.4;null;20.4;20.1;null;null;12.6;null;null;null;357;4.2;1;
2020-01-02;0500;.2;905;1007.914791;905.1;904.9;-2.81;22;20.4;null;20.5;20.3;null;null;12.5;null;null;null;281;3;.2;
2020-01-02;0600;0;905.4;1008.360278;905.4;905;-2.661;22;20.4;null;20.5;20.2;null;null;12.5;null;null;null;234;1.5;.2;
2020-01-02;0700;0;905.4;1008.508479;905.6;905.3;-3.059;22;20;null;20.5;20;null;null;12.5;null;null;null;272;2.7;1.4;
2020-01-02;0800;0;905.7;1008.916928;905.7;905.4;39;21;19.8;null;20;19.7;null;null;12.5;null;null;null;286;2.8;1.1;
2020-01-02;0900;0;906.5;1008.959476;906.5;905.7;542.58;21;22.1;19.1;22.1;19.8;null;null;12.6;null;null;83;298;2.5;1.4;
2020-01-02;1000;0;906.8;1008.530378;906.8;906.5;1410.38;23;24.2;18.6;24.2;21.9;19.1;18.1;13.2;83;70;71;218;3.2;.4;
2020-01-02;1100;0;907.2;1008.687433;907.2;906.8;1299.162;25;25;18.7;25.2;23.9;19.2;18.1;13.2;72;66;68;140;1.9;.3;
2020-01-02;1200;0;907.4;1008.945703;907.5;907.2;1383.851;26;24.9;19.4;25.9;24;20.5;18.2;13.3;75;67;71;100;5.1;2;
2020-01-02;1300;0;907.1;1008.325763;907.4;907;1312.979;27;25.7;19.6;25.8;24.2;19.9;18.7;13.6;74;66;69;118;5.1;1.7;
2020-01-02;1400;0;907;1008.50094;907.2;906.9;1382.704;27;24.9;19.3;25.9;24;19.6;18.6;13.8;75;65;71;123;8;2.7;
2020-01-02;1500;12.4;907.4;1010.255081;907.6;907;301.077;26;21.3;null;24.9;21.2;null;null;13;null;null;null;76;8.3;2.1;
2020-01-02;1600;.4;907;1009.662656;907.4;906.9;779.732;24;21.7;null;21.9;21.2;null;null;13.4;null;null;null;64;5.4;2.3;
2020-01-02;1700;0;906.6;1009.034194;907.2;906.6;738.51;24;22.2;19.7;22.4;21.4;null;null;13.8;null;null;86;76;6.6;2.7;
2020-01-02;1800;0;906.4;1008.811597;906.6;906.1;1745.112;25;22.2;18;23.1;22.2;20;18;13.8;86;77;77;72;8;3.4;
2020-01-02;1900;0;906.9;1009.661599;906.9;906.4;477.172;25;21.4;18.1;22.2;21.4;18.6;17.9;13.1;82;77;81;83;8.3;3.2;
2020-01-02;2000;0;907.3;1010.402247;907.3;906.5;168.252;24;20.6;18.2;21.5;20.6;18.6;17.8;12.7;88;81;86;103;9.6;3.2;
2020-01-02;2100;0;908.1;1011.66503;908.2;907.3;12.605;23;19.6;18.8;20.6;19.6;18.8;17;12.6;95;82;95;83;9.9;3;
2020-01-02;2200;0;909.5;1013.449452;909.5;908.1;-1.95;22;19;null;19.6;18.9;null;null;12.6;null;null;null;116;8.5;2.8;
2020-01-02;2300;0;910.1;1014.381653;910.3;909.5;-3.153;21;18.3;null;19.1;18.3;null;null;12.6;null;null;null;108;8.9;3.1;
2020-01-03;0000;.2;910.5;null;910.5;910.1;-3.186;20;18;null;18.4;17.9;null;null;12.6;null;null;null;116;7.8;2;
2020-01-03;0100;0;910.5;1014.978796;910.5;909.6;-2.832;20;17.9;15;18;17.8;null;null;12.6;null;null;83;127;8.1;2.4;
2020-01-03;0200;0;909.8;1014.236339;910.5;909.8;-.484;19;17.8;15;17.9;17.7;15.1;14.7;12.6;84;82;83;110;8.1;2.5;
2020-01-03;0300;0;909.3;1013.754718;909.9;909.3;-1.194;19;17.6;16.1;17.9;17.5;16.1;15;12.5;91;83;91;117;8.9;2;
2020-01-03;0400;0;909.2;1013.795093;909.5;909.2;-2.332;19;17.2;null;17.6;17.2;null;null;12.5;null;null;null;117;6.8;1.9;
2020-01-03;0500;0;909.3;1013.944636;909.3;909.2;-2.82;19;17.1;null;17.3;17.1;null;null;12.5;null;null;null;120;6.3;2.1;
2020-01-03;0600;0;909.4;1014.018101;909.6;909.3;-2.579;19;17.2;null;17.2;17;null;null;12.4;null;null;null;112;7.1;1.7;
2020-01-03;0700;0;909.7;1014.466863;909.7;909.4;-2.824;18;16.9;null;17.2;16.7;null;null;12.4;null;null;null;118;5.3;1.5;
2020-01-03;0800;.2;910.2;1015.062605;910.2;909.7;20.856;18;16.8;null;17;16.7;null;null;12.4;null;null;null;109;5.2;2.1;
2020-01-03;0900;0;910.6;1015.166099;910.6;910.2;356.655;18;17.7;null;17.7;16.7;null;null;12.7;null;null;null;120;6.5;1.5;
2020-01-03;1000;0;911.1;1015.382966;911.1;910.6;735.437;19;18.6;15;18.7;17.4;null;null;13.1;null;null;79;117;7.8;2.6;
2020-01-03;1100;0;911.6;1015.414545;911.6;911.1;1391.304;21;20;14.8;20.5;18.5;15.7;14.3;13.3;80;71;72;127;8.7;1.9;
2020-01-03;1200;0;911.9;1015.154213;911.9;911.6;1781.123;22;21.6;15.6;21.9;19.5;15.9;14.6;14.2;76;66;69;121;7.4;3.4;
2020-01-03;1300;0;911.7;1014.563529;911.9;911.6;2402.275;24;22.6;15.2;23;20.9;15.9;14;14.3;69;60;63;126;9.7;2.6;
2020-01-03;1400;0;911.5;1014.267686;911.7;911.5;2251.529;25;22.8;15.7;23.6;21.9;15.9;14.5;14;66;58;64;129;10;3;
2020-01-03;1500;0;911.3;1014.486275;911.5;911.3;2420.681;26;21.6;15.3;23.9;21.6;16;14.8;13.6;67;59;67;119;9.4;3.7;
2020-01-03;1600;0;911.4;1014.93098;911.5;911.3;902.653;24;20.7;15.3;21.7;19.6;16.7;15;13.7;79;67;71;120;10.5;3.1;
2020-01-03;1700;0;910.9;1014.374182;911.4;910.9;1054.902;24;20.7;14.9;21.1;20.2;15.5;14.7;13.8;73;68;69;110;8.9;4.7;
2020-01-03;1800;0;910.3;1013.706025;910.9;910.3;1174.523;24;20.7;14;22;20.6;15.5;14;13.6;70;65;66;121;8.9;3.2;
2020-01-03;1900;0;910.1;1013.520428;910.3;910.1;1039.53;24;20.6;14;21.8;20.4;14.7;13.8;13.6;67;63;66;117;10.3;3.7;
2020-01-03;2000;0;910.1;1013.743723;910.2;910;360.204;23;20;14.1;20.6;19.9;14.2;13.9;13;69;66;69;128;8.2;2.6;
2020-01-03;2100;0;910.5;1014.526177;910.5;910.1;86.017;22;19.1;14.5;20;19;14.5;14.1;12.7;75;69;75;131;7.6;2.3;
2020-01-03;2200;0;911;1015.422585;911;910.5;-.911;21;18.2;15.3;19.2;18.1;15.3;14.5;12.6;83;75;83;113;7.8;2.7;
2020-01-03;2300;0;911.2;1015.683352;911.2;911;-3.435;20;18.1;15.8;18.2;18;16.4;15.3;12.6;90;83;86;122;6.6;2.4;
2020-01-04;0000;0;911.3;null;911.3;911.2;-3.516;20;17.7;17.6;18.1;17.6;17.7;15.5;12.6;100;86;100;114;6.7;2.1;
2020-01-04;0100;0;911.2;1015.910986;911.3;911;-3.233;19;17.5;null;17.7;17.4;17.7;16.6;12.6;100;94;null;94;6.2;1.7;
2020-01-04;0200;0;910.2;1014.910134;911.2;910.2;-2.858;19;17.2;null;17.5;17.2;null;null;12.6;null;null;null;127;4.4;.6;
2020-01-04;0300;0;909.4;1013.942098;910.2;909.4;-3.475;19;17.4;null;17.5;17.2;null;null;12.6;null;null;null;121;3.5;1;
2020-01-04;0400;0;908.6;1013.088086;909.4;908.5;-3.129;19;17.3;null;17.4;17.2;null;null;12.6;null;null;null;132;4.3;.8;
2020-01-04;0500;0;908.4;1012.827141;908.6;908.4;-2.382;19;17.4;null;17.5;17.2;null;null;12.6;null;null;null;116;5;1.9;
2020-01-04;0600;0;908.1;1012.530587;908.5;908.1;-3.212;19;17.3;null;17.4;17.1;null;null;12.5;null;null;null;114;4.9;.6;
2020-01-04;0700;0;908.4;1012.789222;908.4;908.1;-2.821;19;17.5;null;17.6;17.2;null;null;12.5;null;null;null;133;3;.1;
2020-01-04;0800;.2;909;1013.458172;909;908.4;25.005;19;17.5;null;17.6;17.4;null;null;12.5;null;null;null;159;2.2;.4;
2020-01-04;0900;0;909.5;1013.82622;909.5;909;228.835;19;18;null;18.1;17.4;null;null;12.6;null;null;null;165;2.3;.1;
2020-01-04;1000;.2;909.6;1013.748946;909.7;909.5;460.744;19;18.5;null;18.5;17.9;null;null;13;null;null;null;192;2.3;.2;
2020-01-04;1100;0;909.7;1013.335463;909.8;909.5;1193.673;20;19.9;null;20.3;18.2;null;null;13.3;null;null;null;147;4.1;1.1;
2020-01-04;1200;0;909.8;1013.260637;909.8;909.7;1429.501;22;20.4;17.3;21.7;19.7;20.2;16.9;13.5;96;77;83;184;4.5;1.9;
2020-01-04;1300;0;909.3;1012.112674;909.8;909.3;2022.635;24;22;17.1;24.3;20.4;18.7;16.5;13.4;85;64;74;184;4.4;1.5;
2020-01-04;1400;0;908.7;1010.715861;909.3;908.7;1658.491;24;24;17.3;24.6;21.3;18.3;16.3;13.8;78;62;66;104;5.3;2.1;
2020-01-04;1500;3.6;909.1;1012.853854;909.1;908.7;391.385;24;19.4;null;24;19.4;19.3;15.6;13.1;97;66;null;107;8.1;2.2;
2020-01-04;1600;4.8;909;1012.92984;909.1;908.8;370.856;22;18.9;null;19.5;18.7;null;null;12.9;null;null;null;108;7.3;1.7;
2020-01-04;1700;2.4;908.2;1012.414874;909;908.2;379.956;21;17.9;null;18.9;17.8;null;null;13;null;null;null;86;7.9;2.7;
2020-01-04;1800;0;908.5;1012.711513;908.6;908;472.295;20;18;null;18.1;17.5;null;null;13.1;null;null;null;87;6.8;1.4;
2020-01-04;1900;.4;908.4;1012.562289;908.5;908;395.92;20;18.1;null;18.7;17.9;null;null;12.9;null;null;null;111;7.3;1.7;
2020-01-04;2000;0;908.3;1012.715645;908.5;908;281.143;20;17.4;null;18.1;17.3;null;null;12.7;null;null;null;98;7.1;2.2;
2020-01-04;2100;0;907.9;1012.307587;908.3;907.7;81.58;19;17.3;null;17.5;17.1;null;null;12.6;null;null;null;101;6.5;2.1;
2020-01-04;2200;0;908.5;1013.052569;908.6;907.8;-.569;19;17.1;null;17.3;17;null;null;12.6;null;null;null;121;6.2;1.5;
2020-01-04;2300;0;909.4;1014.018101;909.4;908.4;-3.12;18;17.2;null;17.2;17;null;null;12.6;null;null;null;118;4.4;1.2;
2020-01-05;0000;0;909.1;null;909.5;909.1;-1.146;18;16.7;16.7;17.2;16.7;17.2;15.5;12.6;100;91;100;98;5.7;1.9;
2020-01-05;0100;0;909;1013.953594;909.5;909;-3.204;18;16.2;null;16.7;16.2;null;null;12.6;null;null;null;107;5.6;.5;
2020-01-05;0200;0;908.3;1013.326037;909;908.3;-3.54;17;15.8;null;16.2;15.6;null;null;12.5;null;null;null;126;2.9;.1;
2020-01-05;0300;0;907.3;1012.479405;908.3;907.3;-3.54;17;15.1;null;15.8;15;null;null;12.5;null;null;null;89;2;0;
2020-01-05;0400;0;906.8;1012.191672;907.4;906.8;-3.54;16;14.4;null;15.2;14.4;null;null;12.5;null;null;null;209;.2;0;
2020-01-05;0500;0;906.3;1011.479059;906.8;906.2;-3.212;16;14.8;null;14.8;14.4;null;null;12.4;null;null;null;61;2.8;0;
2020-01-05;0600;0;906.1;1011.063399;906.3;905.9;-1.883;16;15.3;null;15.4;14.8;null;null;12.4;null;null;null;194;1.9;.1;
2020-01-05;0700;0;906.5;1011.471313;906.6;906;-2.326;16;15.4;null;15.5;15.3;null;null;12.4;null;null;null;268;1.6;.1;
2020-01-05;0800;0;907;1011.91405;907.1;906.5;32.21;16;15.7;null;15.7;15.3;null;null;12.4;null;null;null;98;1.7;.2;
2020-01-05;0900;0;907.5;1011.861588;907.5;907;512.269;17;17.3;14.4;17.5;15.7;null;null;12.6;null;null;83;165;1.7;.2;
2020-01-05;1000;0;907.9;1011.591688;907.9;907.5;1421.356;18;19.2;13.6;20;17.1;15.2;13.6;13.2;83;69;70;136;2.4;.8;
2020-01-05;1100;0;908.4;1011.701432;908.4;907.8;2017.084;21;20.4;14.2;21.5;19.1;15.2;13.8;13.5;74;64;68;102;3.6;.8;
2020-01-05;1200;0;908.1;1010.703675;908.4;908.1;2290.431;23;22.2;14.7;22.2;20.4;15.7;13.6;13.9;70;61;63;27;3.9;1.3;
2020-01-05;1300;.2;907.6;1009.709709;908.1;907.6;2809.996;25;23.4;13.6;24.2;21.7;15.4;13.2;14;63;54;54;303;4.3;1;
2020-01-05;1400;0;907.4;1009.342243;907.6;907.4;2270.909;26;23.8;14.5;24.3;23.2;14.8;13.3;13.9;57;52;56;21;3.4;1.3;
2020-01-05;1500;0;906.9;1008.461578;907.4;906.9;2136.07;27;24.7;13.8;25.4;23.6;15.7;13;14;58;49;51;3;4.4;1.7;
2020-01-05;1600;0;906.1;1007.392764;906.9;906.1;2042.482;27;25.2;14.6;25.4;24.1;15.2;12.9;14.1;55;48;52;13;4.8;1.6;
2020-01-05;1700;0;905.4;1006.329284;906.1;905.4;2103.136;28;26;14;26.1;24.4;15.3;13;14;52;47;48;349;4.3;1.3;
2020-01-05;1800;0;904.6;1006.155571;905.4;904.6;1127.185;28;24;15.7;26.4;24;15.8;12.8;13.6;60;44;60;60;6.9;3.5;
2020-01-05;1900;0;904.7;1006.628389;904.7;904.6;708.625;27;23;15.8;24.3;23;16.2;15.6;13.3;64;60;64;68;6.9;2.1;
2020-01-05;2000;0;905;1007.289935;905;904.7;352.807;26;22.1;15.8;23.2;22.1;16.2;15.2;12.8;68;63;68;62;5.8;2.3;
2020-01-05;2100;0;906;1008.843734;906;905;97.943;24;20.9;15.8;22.1;20.9;15.9;15.5;12.7;73;68;72;72;5.1;1.8;
2020-01-05;2200;0;906.4;1009.733914;906.4;906;-.291;23;19.7;16.4;20.9;19.6;16.4;15.7;12.7;82;72;81;73;5.9;.8;
2020-01-05;2300;0;907.1;1010.662945;907.3;906.4;-3.394;22;19.3;null;19.7;19.2;19.3;16.3;12.7;100;81;null;86;4.9;1.8;
2020-01-06;0000;0;907.1;null;907.5;907;-1.278;21;19.2;17.1;19.5;19.2;null;null;12.6;null;null;88;42;4.7;1.3;
2020-01-06;0100;0;907;1010.66372;907.2;907;-3.072;21;19;null;19.2;19;19.1;17;12.6;100;88;null;68;4.4;.7;
2020-01-06;0200;0;906.2;1009.772286;907;906.2;-.98;21;19;null;19.1;18.9;null;null;12.6;null;null;null;83;4;1.4;
2020-01-06;0300;0;905.5;1009.217022;906.2;905.4;-2.342;20;18.4;null;19;18.4;null;null;12.6;null;null;null;39;4;.3;
2020-01-06;0400;0;905.6;1009.290947;905.6;905.4;-2.862;20;18.5;null;18.6;18.2;null;null;12.6;null;null;null;34;3.7;1.4;
2020-01-06;0500;0;905.5;1009.217022;905.6;905.4;-3.366;20;18.4;null;18.5;18.4;null;null;12.6;null;null;null;14;3;.3;
2020-01-06;0600;0;905.8;1009.476337;905.8;905.5;-3.165;20;18.6;null;18.6;18.3;null;null;12.6;null;null;null;16;2;.3;
2020-01-06;0700;0;906.1;1009.660856;906.1;905.7;-2.001;20;19;15.9;19;18.5;18.9;15.9;12.5;100;82;82;8;2.5;0;
2020-01-06;0800;0;906.5;1010.181462;906.5;906.1;25.41;20;18.8;15.4;19.2;18.8;15.9;15.3;12.5;82;78;80;354;2.7;.8;
2020-01-06;0900;0;907.5;1011.108613;907.5;906.5;219.467;20;19.3;15.3;19.3;18.9;15.7;15;12.6;81;77;78;329;4.2;1.8;
2020-01-06;1000;0;907.9;1011.107487;907.9;907.4;661.647;21;20.5;15.1;20.8;19.2;15.7;14.9;13.1;78;71;71;288;5;2.2;
2020-01-06;1100;0;908.1;1010.557355;908.1;907.9;1924.165;22;22.6;15.8;23.2;20.4;16.6;15;13.3;72;64;66;279;4.8;2.3;
2020-01-06;1200;0;908.2;1010.449913;908.2;908;2591.359;24;23.2;15.9;24.1;22.2;16.6;15.3;14;67;61;64;278;6.8;3;
2020-01-06;1300;0;908;1009.756783;908.2;908;2875.302;26;24.5;15.6;25;22.9;17.1;15.4;13.9;66;57;58;279;6.8;3;
2020-01-06;1400;0;907.8;1009.211159;908;907.8;2901.9;27;25.4;15.9;25.9;24.2;16.5;14.5;14.3;60;53;55;288;7.4;3.9;
2020-01-06;1500;0;907.4;1007.985322;907.9;907.4;3625.315;28;27.6;16.1;27.6;25.4;16.6;14.8;14.1;56;48;50;266;8.5;4.5;
2020-01-06;1600;0;906.7;1007.032002;907.4;906.7;3269.602;29;28.1;16.1;28.2;26.2;16.2;14.6;14.3;53;45;48;245;9.2;4.2;
2020-01-06;1700;0;906.1;1006.190613;906.7;906;3139.695;30;28.6;14.7;29;27.4;15.6;13.5;14.1;48;40;43;231;8.9;4.1;
2020-01-06;1800;0;905.4;1005.134777;906.1;905.3;2576.047;31;29.4;13.5;29.7;27.9;15.3;12.8;13.9;43;36;38;253;8.2;2.9;
2020-01-06;1900;0;905.2;1005.226112;905.4;905.2;2012.567;31;28.5;13.3;30;28.2;14;11.9;13.6;40;34;39;258;8.2;3.4;
2020-01-06;2000;0;905.2;1005.086595;905.3;905.1;1229.023;31;28.9;12.9;29.8;28.6;13.9;12.2;13.1;40;35;37;262;5.8;2.5;
2020-01-06;2100;0;905.8;1006.702786;905.8;905.2;160.117;30;26.2;13.2;28.9;26.2;13.2;12.1;12.7;44;36;44;240;5.3;1;
2020-01-06;2200;0;906.5;1008.016783;906.5;905.8;-1.539;28;24.7;13.2;26.2;24.4;13.4;13;12.7;50;44;49;272;2;0;
2020-01-06;2300;0;907.6;1009.311956;907.7;906.5;-3.54;26;24.5;15.9;25.2;23.9;15.9;13.2;12.7;59;49;59;59;2.5;.4;
2020-01-07;0000;0;908.2;null;908.2;907.6;-3.54;25;23.6;17.5;24.6;23.6;17.5;15.9;12.7;69;59;69;42;2.8;1;
2020-01-07;0100;0;908.3;1010.670429;908.3;908.2;-3.54;25;22.9;17.6;23.6;22.9;17.7;17.4;12.7;72;69;72;43;2.6;.3;
2020-01-07;0200;0;907.9;1010.407882;908.3;907.9;-3.54;24;22.4;17.7;22.9;22.2;17.7;17.5;12.6;75;72;75;82;1.9;0;
2020-01-07;0300;0;907.4;1010.218254;908;907.4;-3.54;23;21.4;17.8;22.4;21.4;17.9;17.4;12.6;80;74;80;55;.8;0;
2020-01-07;0400;0;907.5;1010.550968;907.5;907.2;-3.54;22;20.8;17.7;21.5;20.7;17.9;17.5;12.6;83;80;83;4;.9;0;
2020-01-07;0500;0;907.4;1010.144679;907.5;907.3;-3.54;22;21.6;17.3;21.6;20.3;17.7;17.3;12.6;84;77;77;291;3.3;1.8;
2020-01-07;0600;0;907.6;1010.293839;907.6;907.3;-3.54;22;21.8;17.3;21.9;21.6;17.4;17.1;12.6;77;75;76;295;3.3;1.3;
2020-01-07;0700;0;907.9;1010.701294;907.9;907.6;-3.54;22;21.6;17.1;22;21.4;17.4;17.1;12.5;77;75;76;323;3.1;.9;
2020-01-07;0800;0;908.1;1010.960743;908.1;907.9;29.408;22;21.5;17.2;21.6;21.2;17.2;17;12.5;78;76;77;19;3.1;.5;
2020-01-07;0900;0;908.4;1010.563394;908.4;908.1;533.012;23;23.5;17.4;23.5;21.5;17.7;17.2;12.6;77;69;69;312;3.7;1.4;
2020-01-07;1000;0;908.7;1010.319314;908.8;908.4;1374.932;24;25.1;17.9;25.1;23.5;18.2;17.1;13.2;69;64;64;297;9;4.4;
2020-01-07;1100;0;909;1010.081347;909;908.7;2428.497;27;26.7;17.3;27.7;25;18.8;17;13.5;66;55;56;304;10.3;4.5;
2020-01-07;1200;0;908.8;1009.434759;909;908.7;2467.087;28;27.9;17.2;27.9;26.3;17.9;16.6;13.8;58;51;52;289;10.3;3.6;
2020-01-07;1300;0;908.5;1009.066349;908.8;908.5;2641.899;30;28;16.5;29.6;27.6;18.5;15.1;13.8;54;45;50;306;10.1;3.6;
2020-01-07;1400;0;908.2;1008.487578;908.6;908.2;2394.771;31;28.7;15.9;29.6;27.5;18.4;14.8;13.9;53;41;46;324;9;3.9;
2020-01-07;1500;0;907.9;1008.47029;908.2;907.9;1564.645;31;27.8;16.6;28.7;27.6;17.3;15;13.7;52;44;51;306;8.9;2.8;
2020-01-07;1600;0;907.9;1010.371323;908.6;907.8;471.005;28;22.5;17.9;27.8;21.7;18.6;15;13.4;79;49;75;222;13.9;1.3;
2020-01-07;1700;0;907.5;1009.056894;907.9;907.5;966.863;27;24.9;18.4;25.1;22.5;18.8;17.9;13.6;77;65;67;306;4;1.5;
2020-01-07;1800;1.4;907.4;1009.814889;907.6;907.4;372.124;27;22.5;19;25.1;22.1;19.2;17.9;13;81;66;81;300;6.7;1.9;
2020-01-07;1900;.8;907.6;1010.110583;907.6;907.3;213.532;25;22.3;22.2;22.7;22.3;22.2;19;12.8;100;80;99;291;6.1;1.8;
2020-01-07;2000;.8;907.6;1010.293839;907.6;907.4;113.672;24;21.8;null;22.4;21.8;null;null;12.7;null;null;null;157;4.5;0;
2020-01-07;2100;1.2;908.4;1011.294724;908.4;907.6;44.777;24;21.5;null;22;21.5;null;null;12.7;null;null;null;317;1.8;.1;
2020-01-07;2200;.2;908.1;1010.997572;908.6;908.1;-.981;23;21.4;null;21.8;21.3;null;null;12.7;null;null;null;82;2.3;.3;
2020-01-07;2300;0;907.5;1010.403274;908.2;907.5;-3.322;23;21.2;null;21.5;21.1;null;null;12.6;null;null;null;104;4.2;.5;
2020-01-08;0000;0;908.4;null;908.4;907.5;-3.481;23;21;null;21.2;20.9;null;null;12.6;null;null;null;80;1.6;.2;
2020-01-08;0100;0;909.3;1012.444337;909.3;908.4;-3.022;22;21.1;null;21.2;21;null;null;12.6;null;null;null;83;2.3;.8;
2020-01-08;0200;0;908.9;1012.109945;909.3;908.9;-.216;22;20.8;null;21.2;20.8;null;null;12.6;null;null;null;34;3.5;.9;
2020-01-08;0300;0;908.5;1011.701553;908.9;908.5;-2.318;22;20.7;null;20.8;20.7;null;null;12.6;null;null;null;45;2.7;.7;
2020-01-08;0400;0;908.4;1011.553167;908.6;908.4;-.133;22;20.8;null;20.9;20.7;null;null;12.5;null;null;null;41;3.2;.8;
2020-01-08;0500;.4;908.2;1011.330456;908.4;908.2;-.052;22;20.8;null;20.9;20.7;null;null;12.5;null;null;null;44;2.9;1.1;
2020-01-08;0600;0;908.3;1011.515883;908.3;908.1;-.589;22;20.6;null;20.8;20.6;null;null;12.5;null;null;null;40;2.9;.4;
2020-01-08;0700;0;908.6;1011.887062;908.6;908.2;-2.351;22;20.5;null;20.6;20.4;null;null;12.5;null;null;null;31;2.6;0;
2020-01-08;0800;0;908.9;1012.295445;908.9;908.5;23.249;22;20.3;null;20.6;20.3;null;null;12.5;null;null;null;43;1.6;.1;
2020-01-08;0900;0;909.5;1012.667023;909.5;908.9;237.388;22;21.1;null;21.1;20.3;null;null;12.6;null;null;null;61;1;0;
2020-01-08;1000;0;909.8;1012.449159;909.9;909.5;738.108;22;22.6;18.9;22.9;21;null;null;13.1;null;null;80;44;2.2;.9;
2020-01-08;1100;0;910;1012.30698;910.1;909.8;794.776;24;23.6;19.3;23.6;22.4;19.4;18.6;13.1;81;77;77;256;2.2;.2;
